,genre,id
2434,glam metal,0p0lmjUqwcgKKrT9DLr4hC
2435,glam metal,3QvsQJzvJ9XPRqeEDWJXFp
2436,glam metal,6prESDxZHvHyqqYsHSn0FE
2437,glam metal,3BVkDHWRvLJEyKdvhLbjsq
2438,hard rock,0ZdLFpb5MhkSrsHef7A3Bb
2439,glam metal,1fBCIkoPOPCDLUxGuWNvyo
2440,glam metal,45KpBChrKYWhTlU6N57ofu
2441,hard rock,1CsNPJxasYo9pJTmOK1yO8
2442,glam metal,6wnbsasRwmhUld5BBDfbKa
2443,hard rock,6ZPbX2Lxd40e2UVkXpyxvI
2444,glam metal,7eD005d7pGOEYD3eWVRecb
2445,glam metal,09hNSPPOxDop4FRdr6UEnq
2446,glam metal,60DhbkIV5C2aLGgtpfUw2C
2447,glam metal,1vtAPJfmg4pz2Bjd3OcyCA
2448,glam metal,1xo5zONg7VWkVmR0I0YO4d
2449,glam metal,7JF6mRd5N8LzsKugg4rcSG
2450,glam metal,3PC3r6mBJjbYD8MaMoloZs
2451,glam metal,3B09s0m2NTABfaUO25FrvS
2452,glam metal,5DWj9QLyCN9dyQydd1P9QG
2453,glam metal,2LuXIdif5qpcb6kMHXCbaB
2454,glam metal,3c11o78z3H4lxmmdwJmnKt
2455,glam metal,4t9bqcZJUC9cAjgRRNVm6u
2456,glam metal,3caJ5Uy9aHZv7wVSNqwwjc
2457,glam metal,5kSEc6SyT8xgvyQQniMWDO
2458,glam metal,5fhMbh4PVSLSODF2fhWwqt
2459,hard rock,5XDeFQDarnwpR5WAfD6S0d
2460,glam metal,5TuLVnp9zGOanmPk2mZxgR
2461,hard rock,3ruACf0oMHNYWImFGj10c6
2462,glam metal,7vwL5Cm5W4dhdH7lswEfSx
2463,hard rock,3jdirYL01245TvAH39GfM6
2464,hard rock,4YveAIZNQZBiWbt7iWsvCa
2465,glam metal,2KhbcJUHaPopOLQRzC0B5E
2466,glam metal,0gVVmmvBVyekJKTpp2Ov91
2467,hard rock,6G6iuvTHT1XHUEOw5sbQYm
2468,glam metal,7gqKcfoY25do9k18uCCgIT
2469,hard rock,5uSY4FF3dZMCVSkZslKCHi
2470,glam metal,3VLYnvJ03NYgkHLfiaVHUa
2471,glam metal,5gAbCaW9OmfIqqZGLpKb3f
2472,glam metal,2Y36dqR145FjTKUjibEcjO
2473,glam metal,4ASJkb9HOe3Vz5ZaXOjnfN
2474,glam metal,102IW5khntjPJsSvbFI7eF
2475,hard rock,4YfnJEbTz8QLD5FusYFwV6
2476,hard rock,2AZ141e2CZ7cuxtV5sYgON
2477,goregrind,16InUVNl0ZnfC3eKdWxTca
2478,grindcore,3ULDOH4vmx8EpRE9UGDlA7
2479,goregrind,582EtwNgFeNhjjz280zF55
2480,goregrind,1veFiqmhwqFkEcrOjXPsZt
2481,goregrind,7h1pvnSqMJHEzpHWemtbBQ
2482,goregrind,1Xb93bxREWidAHEhq95RC6
2483,goregrind,2iN9WxDrwUu7GKeg5nZI5p
2484,goregrind,2H40iXfRYWNFL1cnBzoqKF
2485,grindcore,4kpqcgUgRF4Ab0FnCa141F
2486,grindcore,7g8GYnmnDWeuhEWth8TlxX
2487,goregrind,6COZJSEl1YTUfU3FDXh5Jw
2488,goregrind,4B5oA19nYlHrqOIoJyoFYv
2489,goregrind,31kbXjb3FtYFfDGmK4INmJ
2490,goregrind,38EUo0tsWMqxO571dTsrrG
2491,goregrind,2LkGWKBS0nNlEtqx4khGf1
2492,slam death metal,5Gp1GsvxkVzZW7oYFRvBWw
2493,death metal,4aFjkvXJvZCBDIbHESP4qi
2494,goregrind,1Kc1kuZtgijkBpP9mt2lZo
2495,goregrind,0Wkv9LJ5kxqwHveXXja5Zp
2496,goregrind,3ShmNDvaMhctjrgJuTYO1I
2497,mathcore,5DVkkJqypmjmRLJL9UurmI
2498,goregrind,1xwZS7me2ZLkxsKIK0XYCt
2499,grindcore,56x6WX2SdyXaW51yEhjd5s
2500,grindcore,35V2PdmNASzJV2MkOhWpZS
2501,goregrind,7aawxUgjh40JVOCohaIqyI
2502,slam death metal,2Pq0WuEVUvv1G7s7S4XNVs
2503,slam death metal,4QGOIwBOrKa9axQxMz3yav
2504,goregrind,3Y46P6RLfBd0VMKYbBVS9P
2505,slam death metal,5eBfmjFelD56Kg14cGNlqL
2506,goregrind,44CgYll2auNXWffVZPeDRG
2507,goregrind,6AY31dVxbAzd7w4Am1XpUS
2508,goregrind,34my8xSK5XsjMrFEZMZaQW
2509,goregrind,6JLFzI9nSELx9j1Muv5RcM
2510,goregrind,3Q16sANUQx9FpUPM9tMQR3
2511,goregrind,7xOkvlYqxak2zrKOuQt6ZP
2512,goregrind,1rkOsXuSdXot4AfxUNcAde
2513,grindcore,7wXx480gjp2AjYzVwuzkfs
2514,goregrind,4nAANsXGxqDc16ywo4gDU0
2515,goregrind,4YtmfVihG39SaY04fHxD8E
2516,goregrind,64TDEHQuhizdYwSKlbaZ0l
2517,grindcore,2B3393sT5fqraa7jo8GRBX
2518,grindcore,3tsRbmEa0VwMYeDwR6aSeJ
2519,goregrind,6QZpWtpBE67giFqcFxLW5E
2520,slam death metal,6oDgdmnIohUfYWdA2RcFng
2521,goregrind,4NbeKICWDy0pO8kH9nGBiI
2522,goregrind,0mAPS4g6VzrE3etUORcMcS
2523,goregrind,32LqTg8ODwXIJtJtoSSPOL
2524,goregrind,1RTDcE5i7TUMhY4NsmqM4W
2525,grindcore,72kVIECOPEFK0E7rHdklY5
2526,goregrind,5OwYFr3rLsE0d5oeHiFgrS
2527,goregrind,6JOoSsaUGx19AmcJIsqXLs
2528,grindcore,6PLVMCFggiZhW7VBIA8PXx
2529,slam death metal,7aQXgfLHE9x6gKrrE2zf6q
2530,goregrind,2feSmkIlRc0Suj0ZaUjem5
2531,death metal,6rJPCPv9Nf0AeCFYCDNTZd
2532,goregrind,1r4fPL9li0lWp4aVlHHkYL
2533,goregrind,7uqRm8hzY1AGigP9Qd6j4U
2534,technical death metal,0dUwIwaPc6UukkCZTaaf7J
2535,goregrind,1JGuyN7go6dqCOKEBsN47S
2536,goregrind,0EmDGGFOF2g4rBZNSapgDL
2537,goregrind,629IF7GEeID925sFE29cSn
2538,goregrind,0pV0zgR6JsjAWiVC8g3mYP
2539,slam death metal,5YhUdrpk2poH0o5B8DOa8w
2540,goregrind,4L3IXoWE8zm368vT7FF0lI
2541,goregrind,1QyBPp365NmoZIqDURNZT0
2542,grindcore,0Y8sXUN5WP3nFxEGdnTYeD
2543,goregrind,3bzISJ3UGyiruXiRHv53t3
2544,goregrind,4aEUyHndnEMPR9o1YMe1Ol
2545,goregrind,67ZMMtA88DDO0gTuRrzGjn
2546,goregrind,6fQFgvrZj5qMQvfq39axRj
2547,goregrind,5CmgfDQq0YVKMP6zpjYhPR
2548,goregrind,33jv0wT6hvDeH84dtZrOOf
2549,death metal,6u1oqIGVTj3TPVVcwn9Qt5
2550,goregrind,1UqEAlX397Ves7lUIInUun
2551,slam death metal,7pL20gpmXwB8GB4zoj6sTb
2552,goregrind,6VOWv0FMPOtKY7qlRZNPNh
2553,goregrind,7A3kNjGDMpJ0JOGu8W3f9r
2554,goregrind,4v7Ir81pDbE0UyLBwUdX83
2555,grindcore,1hpDB8AGklFU5siIKmSWpn
2556,goregrind,3I6GwX0D8L9S7QuLCnePCH
2557,goregrind,119NZdnEbmPvO7gvc438zd
2558,goregrind,1Z338UOYJyHd3qH5a6Dure
2559,goregrind,18tW4vhfOqujec0u0U86XI
2560,grindcore,2JWxRGdcsFqn5j9gYKjNF0
2561,goregrind,0YChg50LRqF81qCQUwzfop
2562,grindcore,2NH5w1zVKU0MTnxy7BpHnc
2563,goregrind,14goyGoy267sEg3GJgLpWC
2564,grindcore,1tlY3ijEXpF5JsRTTwePA7
2565,goregrind,1756aoqCBOgNlBdm5NcXHE
2566,goregrind,0QqK09WDPiTSGWhmsbHHyF
2567,grindcore,4tR5IWEPVvHGz7EQMNqz6w
2568,slam death metal,0QqpR7yMvfjGjMy4Ite5i5
2569,goregrind,7nqNIBAWQN4OBiLbGrwFbc
2570,goregrind,67M6JBe7t7hZTDbrUsimqm
2571,goregrind,0vDrvZhqSZJ6RgaCv0MqkA
2572,goregrind,1ZFrIE3dMQBAj1yQdcyW9S
2573,grindcore,5fxZkDD7Az32GfmWDKvVeF
2574,technical death metal,4S2VWuUV0ei7LG0I8JDFww
2575,death metal,0twjYtmupRm0bI8UxhGd0S
2576,slam death metal,4ypzf3n2YDMIj41Y2WVHYW
2577,goregrind,0pMxK39MgBBFpei12rm7cP
2578,grindcore,3H4aE5GkpS07MokfaDMEdw
2579,grindcore,29fBae9lZFj6dXWykkpSsX
2580,goregrind,5DGmMRZ0cb02Ku3Ni1cPVV
2581,goregrind,2cY1BfluTPHDHVJfxLr3OK
2582,goregrind,60PoZFLlifxfCpcSodgDjo
2583,goregrind,5gd8Tk70HlpZnwjNzJVA7D
2584,goregrind,1XRhUgCyzIdeT8d9KMfeDR
2585,goregrind,054BiA1cpQXf3kxBqkaqW7
2586,goregrind,6durvBqvsDz9NzXQCTRS7O
2587,grindcore,7EB2IrfvbTwc4MBfSY1Sny
2588,grindcore,5rMvvaFkWCWpfMSV4Gm93M
2589,goregrind,0PwXJpoSJEOIiPNvartOr6
2590,goregrind,49JFuUMLEDhnAicQKtt3tl
2591,grindcore,4pZXmmD4FgISAV8GlhfEHi
2592,goregrind,2x0g8ynzsIZARjOCXhHJ45
2593,slam death metal,4gJMeUuNoD9eeKZkOHLWMO
2594,goregrind,5EMAFig4vZ5yLNtReA4cnY
2595,goregrind,1OixzdR7wTti97w89CSsC6
2596,goregrind,0ANF8xqInlYX5XQzYvG1QU
2597,grindcore,2J7zbOZh4PvDDWkXKTmcxo
2598,goregrind,3LB1BBuItGcDVtmEdmJBLh
2599,grindcore,0kKZER84faGrJPHtH8NdqH
2600,grindcore,3QWSC5ZtiBj1Kfr2BL46lW
2601,goregrind,2OjtmMho2pBS86zQ1PliRu
2602,goregrind,0enGLMpnw3qflhGPNB3B2r
2603,goregrind,29s4QgyBJ74YjmFZBRn820
2604,technical death metal,79UEQDXFTyCmFDKl3mz2Vg
2605,goregrind,4I2Z3KjDCA3uXOcQPiPGK8
2606,goregrind,1iPEcUkq8NxlFjDIr1Keri
2607,goregrind,04prrFDrVXFUki6YAlcnNk
2608,goregrind,0dOmn7N6ne7WeBWd4jEO6z
2609,goregrind,1ebaINPr7YmMfjRzxbNxPV
2610,industrial metal,4BKyei61gtyDFxlKhcvBJJ
2611,industrial metal,64gvvAW80lNmO2Srd0I3MK
2612,industrial metal,0kZpuNm4o9hQki5IMsu5d5
2613,industrial metal,4Tg06Sex4LzwcgVdfRrHlp
2614,industrial metal,3V3ChkwvlWDJtMFuOKfYiB
2615,nu metal,6Ig4qybKXgMN2FLSM7GKau
2616,industrial metal,31AGUo9XdSojGBaIRvLOPl
2617,industrial metal,40Mez3T0kn5OLe0dN1xUJj
2618,industrial metal,3N48k1LB0phY64xmo7hiCa
2619,industrial metal,1kVyqlhXybTF1PixOp5stJ
2620,nu metal,6TnlohrPbZ8D0JvJp9S1t8
2621,stoner rock,0qB0cTENhSUc0feov5qbg0
2622,industrial metal,7vCJSBATlld5vDKTH87tpG
2623,industrial metal,3rclGaNhwMNMcU2GkN91j9
2624,industrial metal,0b3Ih1VYdJfBfCPulSWBoA
2625,industrial metal,7rBp0ChNSds53ArYsOJNSj
2626,industrial metal,6Cvzf33JDzCIw2eJU8npQo
2627,industrial metal,1Jgp0YCPHCJx5XD7nlfGVN
2628,industrial metal,1DXylZlWbVvlckNqwvjTEt
2629,industrial metal,5rIXueJu7zVE2gDZjUM6g8
2630,industrial metal,3AO9jmM1JTooPNcu9tTyZx
2631,industrial metal,7Coo58A8U3BCpCl4nQ3pda
2632,industrial metal,5QYAExYvxixCVwX70SRf7F
2633,industrial metal,2ybEnEKYd8hw5Mag7uieQa
2634,industrial metal,6fmbbxNvgHkglIakp1Wrv4
2635,industrial metal,2xoZDE030YxomUrAlW4r0M
2636,industrial metal,2S3xwpueZpPVUDTTv7Wefx
2637,industrial metal,15VmPRQCJEZWaZWgHEroj0
2638,industrial metal,6ul6vL8Hg5jTulDi0Ac8ao
2639,industrial metal,0DLfONSFG8AA0cQvh1yCrz
2640,nu metal,0Gw3a3BkWLwsMLFbOBmo6Q
2641,industrial metal,4hILJw5uchW1ZZJO10icIz
2642,nu metal,5daXMUbrPh8oX9Nd4CnToG
2643,industrial metal,2tyMOS8xKREgpEwHnLc6EX
2644,industrial metal,10aXVE8RSUCeMzaFvBnZ2i
2645,industrial metal,6yf3GRyJ6hVtk9ahV5kflO
2646,industrial metal,60GtR6PIcDY1pikPgKHNk9
2647,industrial metal,0hGpZy6ws8FofByMkt0CV1
2648,nu metal,2IrsNu3Xt4kwhTikS8xLdn
2649,industrial metal,3hiYKNf8gJkrqjdRPVLnTC
2650,industrial metal,0tQn2q1TIEenLgodtb8Nhx
2651,industrial metal,48dSb4OvI8hAPpHqBBYyig
2652,industrial metal,1yDbenrXWhaQij3SCpsXe7
2653,nu metal,6aF0th74w70h0fpFaVcRe0
2654,industrial metal,6vwb6D7M6YFlOAf0zq0VAh
2655,industrial metal,7rH8vpDNenEoyRm1NDJWzW
2656,industrial metal,6wE8F1btbNt9gLW6YdHHsR
2657,industrial metal,7p8Z7MmqMYCa7ZKQKxRBKO
2658,industrial metal,11zG3SH7tJ36wYmCJ2oWyB
2659,nu metal,7hl6MPeP2VSGIbJY6lpml0
2660,industrial metal,7yz0vJbLEFfVLg8LKSvxdB
2661,industrial metal,0zUDeBCtajKzgNJTeWQiNi
2662,nu metal,2kfVqdz3lJshqH9GUHhtMr
2663,industrial metal,22zb6xQVStvaZu28KvNqlH
2664,industrial metal,3V4IvzRQYP5mzuVtkcHgVa
2665,nu metal,6eeYhqOX2cpsiHY6gVuvPA
2666,industrial metal,1wGcs6i2IJbgXxE3bDIm9k
2667,industrial metal,1f2UERlvzYy5p353A4Gh44
2668,industrial metal,7g7zysYORmHFqWccW1ubl0
2669,industrial metal,5Mu0EMEsUIVE132pNMywns
2670,industrial metal,5YSTYByfTKu8yVPMg411HA
2671,industrial metal,0tVaocnHutXh3lK8GxfaqJ
2672,nu metal,1VW5tZ9pmSb2rG0GmSELwW
2673,industrial metal,2mZITUvfEwrKlksoGpHTsM
2674,industrial metal,51K9RxNw2NFKjwvEXtmwNF
2675,industrial metal,481O9YRYc0ifnh00ZS6no6
2676,nu metal,5imUS9dQyCbAjUEJJ9QyWC
2677,industrial metal,16AVsBqzmIZTNHd0eX8VbK
2678,industrial metal,5TKuTLuNdfcZ0U9g5sHafC
2679,industrial metal,1xE3snzm12GBK259IqEFlY
2680,industrial metal,29fyAsYdzkCIH96xB40um1
2681,industrial metal,4BTJnYa0TMqVLjAJ0yFoOE
2682,industrial metal,4jlxvaggBp7wVV02U6YYRQ
2683,industrial metal,0Jdd6HvNahUOi9SyDFq4Le
2684,industrial metal,1r5DHOCllTrO7aekIeoQJc
2685,industrial metal,4MGthkM13PyNgf5CJgIEKj
2686,industrial metal,7z6ijMdOZzdcDCc7lKAyLK
2687,nu metal,0ImEDe9tW5n4pxHOK39zIc
2688,industrial metal,3TTbkikkCAbUg2j5i9UrTV
2689,industrial metal,4tLIGM52ee6vMMdBtDZFi7
2690,industrial metal,4lgM2tyo1khStD5gl171Au
2691,nu metal,4hxDvVq5t8ebPYPdBl1F9f
2692,industrial metal,1Vzk6tgm1dTGBa5d5ZD56j
2693,nu metal,4hFScNSgSkApFw193xlyH7
2694,industrial metal,4xhhi5wPHqN5vcYhUq1Jim
2695,industrial metal,42rBYWqiCzxYUFQM0iKWwM
2696,industrial metal,1DoGu017HBH9armSl4M0Sb
2697,nu metal,3n4ersmDo55xV4fPSCKpXb
2698,industrial metal,3O3qPC1hmSp7442HYefx5w
2699,industrial metal,1RBQSFgtcUFw4LXSw0tUBq
2700,industrial metal,4KlYg0F5KG9QNDFKaeTNAy
2701,industrial metal,0iDagYU2nu7gTWMdtCxzxW
2702,industrial metal,3OHbToMuJihWhRcqzKjpBd
2703,nu metal,01JN808vH1vhH7O7IsyRgX
2704,nu metal,6BdSOHfQ6kMg0tbAFlXR1z
2705,industrial metal,71Yh3iYxx17VectgWOMvUr
2706,industrial metal,6a82pdlhS6SsAq7HDUSZKN
2707,industrial metal,4trD4SoBB4R39txNX3Y96T
2708,industrial metal,7vwmOoJ4uuLnacO4jxbTWB
2709,industrial metal,6bJ1p0mRb8VSJoSsWCtCiU
2710,industrial metal,00DSeUAdyYqUyGFqeySG68
2711,industrial metal,4N99bzdRBNRi7hGNCpMuhu
2712,nu metal,3UuqXbqtygNK5ZtNggr5S7
2713,industrial metal,2SRu9oxCg91Omb2yMFzttR
2714,nu metal,7JDSHlDdVTo7aZKdQZ53Vf
2715,industrial metal,2McJOiKebPtBGqyEYyZQFN
2716,industrial metal,5ybsLFsFrRFXgdklfMryWD
2717,industrial metal,5Ugr8SZik8bMfgldDbJecL
2718,industrial metal,3Cnkej21cJ1XgbAh98CbaS
2719,nu metal,7v4hyXy0IQiJaKeVTTQX1E
2720,nu metal,6zH6MYHlV28nhVXdXCUx9k
2721,hard rock,0CF71zaDOJWCynIkW9bSK8
2722,industrial metal,0cMQ1u5neB0RWhQiSCXjdH
2723,nu metal,6SER9tY2pDIDVWVf5Ql97B
2724,industrial metal,35Uzsa9o0tZkdC4ZBtXuNV
2725,industrial metal,28D0LIS1y01QS8fbh9dXVk
2726,industrial metal,0qp8mfuI3N8zOHbRDNHrkZ
2727,industrial metal,6fJTyAeSgv4A1LR9LamLnY
2728,industrial metal,2hSJv8dqcaVaoA4cNdKcBF
2729,industrial metal,0X380XXQSNBYuleKzav5UO
2730,industrial metal,0R9w0UjmL5DnE05p1xYdRX
2731,industrial metal,7B4wpEyW6m6ptXf0OJzQId
2732,nu metal,0blJzvevdXrp21YeI2vbco
2733,industrial metal,7IaTNtX3fP0gFlDI9IsYre
2734,industrial metal,0oymLlKDzfa0XUYtOkSKnR
2735,nu metal,35Uu85Pq33mK8x1jYqsHY2
2736,industrial metal,4BxPAlkpM9WCW8HkRLCl3J
2737,industrial metal,79tGKVjStKuAZmHo6qA14J
2738,industrial metal,1HINQyW0VMYvvcmTPFGcHR
2739,industrial metal,5FT2Qky49XEieSXLlahPVN
2740,industrial metal,64mGp5QFpsekCRHe6RqDYz
2741,industrial metal,7FWfCGGyzkfCfAzhNGeOmi
2742,industrial metal,62G7ybeJSN91TgfsWsdDOb
2743,industrial metal,7FfAD7EYZbQ7aHPy9ujduD
2744,industrial metal,2haAX9LHij0cLqTUIizgun
2745,industrial metal,5riS4sDqcjVAwvC37jxTP0
2746,nu metal,5uO1Dms6wMs4J3sSdcKEMh
2747,industrial metal,6jnxIScI1LhNdbLNbTDNwY
2748,industrial metal,2AAS7xp8XZFaqCvmL2hyeG
2749,industrial metal,51LVOJPlSf4Q7MsC613lIr
2750,industrial metal,5Wqztnja4JFJ7WNcGLzAzb
2751,industrial metal,0klcoRwPQF1GMv8FrA7F8V
2752,industrial metal,1CxpnYE5gYbAXaWVDnCTGe
2753,industrial metal,4tM8qmqg5cEZPHNLNQwHeb
2754,industrial metal,7pwThElmrxl0pjTwXMojCx
2755,industrial metal,6wWVKhxIU2cEi0K81v7HvP
2756,nu metal,319rafipfKvd4cqaOwWIvA
2757,industrial metal,6NMpe5djF62fllWMOP9xxE
2758,industrial metal,4uYwLU7k03RCQSRXGtQGg0
2759,industrial metal,4D9z4fup1x9lkmrPTOWw8A
2760,industrial metal,4DWnSG0RYPAds8EIKY26q3
2761,industrial metal,1J1BZmalh0CsNPQCew4CE0
2762,nu metal,7CptjEjYax5Dj92JxX7sav
2763,industrial metal,42DKT9L7zXrFfui5802crs
2764,industrial metal,5556RAgwP70PnXbaUTGNbR
2765,industrial metal,74Hj7BmnUXyx2udrIEIKwX
2766,industrial metal,5cilSDFcAQcLwh0dNqMhrE
2767,industrial metal,7kio8Sf38bNeEFKPHd7upq
2768,industrial metal,7l4LQfvN4yz8zbK4WY0AAg
2769,industrial metal,0MpOxbFBKPtVVwxpiIMNhw
2770,nu metal,68crB0FZHHJ4skP0JgMFKF
2771,nu metal,7fWgqc4HJi3pcHhK8hKg2p
2772,nu metal,4APnCNlupzw0eNxRIjSM45
2773,industrial metal,54akiBa0DkNM3qkhnGRflb
2774,nu metal,6iswhpc2w6na3lS1vehFXF
2775,industrial metal,7EnAgffrVyerTWH628TJ6f
2776,industrial metal,01WjpKiWVNurV5hjIadB8C
2777,industrial metal,1rVJAf8lbrctRZklAtsyXx
2778,industrial metal,5A4ebXQf38xWIq0xSWLhsS
2779,industrial metal,5aUgzqFNY8CKTowzbY3y0n
2780,nu metal,2pAajGWerK3ghwToNWFENS
2781,industrial metal,2Js94bCseQVYns2Msu4uRj
2782,industrial metal,4GHi4xklo0FT0l2CNuLFh2
2783,nu metal,56dO9zeHKuU5Gvfc2kxHNw
2784,industrial metal,0WLaPd3mHz7UvDk4ihcMVu
2785,industrial metal,6OSOjC1W6jRkFKKS35TnkK
2786,deathcore,24StNQXP5gjZmG95zAZ9KZ
2787,mathcore,4FocPJwzbahiStoi3tbF9R
2788,mathcore,1egTA9mNgTwglPEQLmMd9W
2789,mathcore,1EDfD4nTomh5aoyoCMfceu
2790,mathcore,1LhK7wn59Hq6GNN4sUS3ih
2791,screamo,5YUQk45IjdzzQ49G1Txzkk
2792,mathcore,263i33IuD9TseSN2DEzsxY
2793,mathcore,2j5thxS6vaOqDNEAh0SFEx
2794,mathcore,6YHwihvZnsvA1MohQx91AO
2795,mathcore,5nGliBSz7LLhjRIYGYnNjb
2796,mathcore,2BMSRmXfr41q3wsd0rq6aE
2797,mathcore,5O3AezU26DW5xFq0QmNfmw
2798,screamo,2H5x6tCSjQ4N5Lh7pRrTNo
2799,mathcore,6n6WP5en1QGUicqsP0kW0n
2800,mathcore,5POpcrqoyFSJtOv355zz3R
2801,mathcore,02NSYcRNKSTchMm72ZigOH
2802,mathcore,6QspqPUkgFTqdCEeenG4dt
2803,mathcore,06p0y7edz7fFY3A85oiUgF
2804,grindcore,1QXcKL8Ggy8uCA23mFKgws
2805,mathcore,2T8rmKa2k1uot2okGULagY
2806,mathcore,3FkrqjldlBH7SfVvUnWZ99
2807,mathcore,6ZIzy7TzXUle6nIRDcK44a
2808,mathcore,2d75DTub8rPPrm6veUsyf6
2809,mathcore,4on4rLW0qLKQ8XHeRMnsQs
2810,mathcore,6uZOWljC7E3k7ZjVNKwZyW
2811,mathcore,5DVkkJqypmjmRLJL9UurmI
2812,screamo,4sGnh5atNR6I2OHURlmlMq
2813,mathcore,4V5obzWMr7BHZrjOiQwB4K
2814,mathcore,5mhycEfXSbDnxiUPFNuUMS
2815,mathcore,3JGhxg0Xx5M9FgDexBaKaJ
2816,mathcore,1zTvrmIodwvPgCVqlhGeWV
2817,mathcore,2HlW9aXquEwJ3ywGlPEUPp
2818,mathcore,17qfMEjKb5ry8L8mekQZfd
2819,mathcore,3KjkcT0s7a7JDlzsXffnDo
2820,mathcore,5NU7mpGqMvlZpq63RajHOH
2821,mathcore,1Uwe1MbiKnPHAFh3qMWuNp
2822,mathcore,4kRYDoAbgDL7nqeqZhJlA3
2823,mathcore,6AMqkTWbhukzRS5je3Q5qt
2824,screamo,7nt6S4klYHg4I7Q4lTSmc0
2825,mathcore,796gxAKv2dbAPGrtNhxjZe
2826,mathcore,4hFMjfL1QdwqHCROEURS6m
2827,mathcore,4ULLVhwYkyOqpVxe0Asbtt
2828,mathcore,55b0Gfm53udtGBs8mmNXrH
2829,mathcore,4AlPDOBuB1s7NuIPo4veZu
2830,grindcore,6F6C7Szo2ndt2re6G6WE54
2831,mathcore,5m2NwwPj4pzGQC0PQwMBWi
2832,mathcore,0eDdvdkUklKgOFFe9TGWnv
2833,stoner rock,4PxqJghOAEvatt0scJvili
2834,sludge metal,1maYtLoiB92ZaLYRIwLVNR
2835,mathcore,7HUaFFb7vHJVzGAqwEBLJo
2836,mathcore,01YVQjFFgSmCdbFM2gzn3p
2837,mathcore,7oDukxx8ez7bbs25rWqNpc
2838,mathcore,4OeN7pDutedDtPtEArJAJf
2839,metalcore,0OSABE1yGiZK2ALQDJ0SeO
2840,mathcore,3LVrIpoI33HLOMcQlxmIs5
2841,grindcore,6XFjGDX7mROQvLOEV4iSem
2842,mathcore,4ZWRLOs7c4drt9mKGc0Ds0
2843,mathcore,088AzItIc1cw6IsZWCyLvw
2844,mathcore,6tEdQbmg3bKE6IjmH5hO9d
2845,mathcore,7m6SeA1czZq8q7tkzRa20m
2846,mathcore,27YepIKfVkkTnqJJcyOGWi
2847,hardcore,5EWBxA1pUqWVhFwBZYUQil
2848,mathcore,1DmeNQWfU70wyD5wXP2UgR
2849,deathcore,3u0I9EqSd1Uo34MItEAIKc
2850,mathcore,48AMWesPq6cBYgoZOu9ciQ
2851,mathcore,0mshUC9O3eAwPJzglhm5mZ
2852,mathcore,7vafhW48kxIPwjXhfNA68y
2853,mathcore,5qXtyQBGZavPzI1d3LtrBP
2854,mathcore,67CeR7EevFeVdrECjflqBJ
2855,mathcore,1fZhJvfHDPXom8xbdZJahq
2856,deathcore,4tDkeVxH0CSkNiLVrsYmQs
2857,mathcore,7vQlB7cpJ49GFlam4owMQx
2858,mathcore,6sBzxS647fCA1Sh0SV7P1W
2859,mathcore,2pGoQ78ipY4EMDEIV0C4Gu
2860,mathcore,4eRUp3ibvWhKWqd6l1eWhB
2861,mathcore,1Txu02kJhqfDIBq9ImdqVe
2862,deathcore,7nCgNmfYJcsVy3vOOzExYS
2863,grindcore,6Fbes1fH0ZDS0XGjDx2YeG
2864,mathcore,4631Pvd3BZZlqz5HZ3Gc6E
2865,mathcore,3uHCTHxtg3IVAvhyrYsZvI
2866,mathcore,7kWxekC5CZOLqOD4SMV6Go
2867,mathcore,4TiOex7AXfKAY2Tb6GlPz2
2868,mathcore,58d50jBQXhOetEGuSBgu64
2869,mathcore,25hi7JDrQxoz0vyYym0krX
2870,mathcore,6ErY5xOqUxSmL47U8tzyP4
2871,mathcore,3quix4i6sItfYHTRy6KDDI
2872,mathcore,1MIPmqXVCk5dLcJ9UGjcwf
2873,mathcore,03mz3G1gu1GPNgAWY4qR2w
2874,mathcore,05WgLjPQXUFOyh6mlBAHs2
2875,mathcore,6N2tz84wnPkRyFLWR8IhIh
2876,mathcore,666I9BuMMt2btdD9yAEGXC
2877,mathcore,66vkG1LNIES1HWArRg4C3X
2878,mathcore,0V6pmKUuBorwTEnk9SWKRG
2879,mathcore,5OgmunGWYyhKEPUKOqNfsZ
2880,mathcore,2vqfIznyoJDjhrbNAueQ6s
2881,mathcore,7IGcjaMGAtsvKBLQX26W4i
2882,screamo,72kTuWmVMzkRDkP1pgc8Hr
2883,mathcore,51p40nZHjLIX6hL5xTDJU1
2884,sludge metal,3I33pakU01BuYZ5UyQ2A0i
2885,mathcore,4ik90goAm9F8QRGZbekFGy
2886,mathcore,3nWP13odEZJX73aH4pVnQn
2887,drone metal,2vsXeWGC8rILp3rpSN2Fyk
2888,mathcore,3Qr5RGJa0OA3OVJ0USEPjI
2889,mathcore,0EvGuw8fuWFtxhAsBOFTin
2890,mathcore,4qVaCnGWlXCy5IP1nNVlT5
2891,mathcore,03CrYMOLqM5U2sBEMj1JbU
2892,screamo,1FEgAMsvc3DM2OtT4dPn9i
2893,mathcore,0EE0FUSX633ANADunRfZ9d
2894,sludge metal,3obp4XiSFdx8FcWTBXpZ9O
2895,progressive metal,6fuALtryzj4cq7vkglKLxq
2896,mathcore,6Z2gDyh3AGbkyKt5oBcvSi
2897,sludge metal,2C3gpQ0UMPjrOQ4FYdylRS
2898,mathcore,6whNPIu2vhA9K6GxyIZGkj
